rule, support, confidence, lift
['grated cheese' -> 'green beans'], 0.0007998933475536596, 0.015267175572519083, 1.7618320610687024
['mayonnaise' -> 'grated cheese'], 0.0002666311158512198, 0.043478260869565216, 0.8298484345613453
['green grapes' -> 'green tea'], 0.0018664178109585388, 0.20588235294117646, 1.5583486674185314
['magazines' -> 'green grapes'], 0.0002666311158512198, 0.024390243902439025, 2.690459110473458
['green tea' -> 'ground beef'], 0.014798026929742702, 0.11200807265388496, 1.1399898954908971
['low fat yogurt' -> 'green tea'], 0.007598986801759766, 0.09930313588850175, 0.7516375603427362
['ground beef' -> 'gums'], 0.0014664711371817091, 0.014925373134328358, 1.1084675631742278
['light mayo' -> 'ground beef'], 0.0026663111585121984, 0.09803921568627451, 0.9978183946577274
['gums' -> 'ham'], 0.0003999466737768298, 0.0297029702970297, 1.1196079406935668
['light cream' -> 'gums'], 0.0005332622317024396, 0.03418803418803419, 2.5390539053905394
['ketchup' -> 'ham'], 0.0002666311158512198, 0.06060606060606061, 2.284452565859601
['herb & pepper' -> 'honey'], 0.003199573390214638, 0.0646900269541779, 1.3630334050092372
['honey' -> 'herb & pepper'], 0.003199573390214638, 0.06741573033707865, 1.363033405009237
['honey' -> 'hot dogs'], 0.0017331022530329288, 0.03651685393258427, 1.1272136681000602
['herb & pepper' -> 'honey'], 0.003199573390214638, 0.0646900269541779, 1.3630334050092372
['hot dogs' -> 'ketchup'], 0.0005332622317024396, 0.01646090534979424, 3.741613667539594
['ham' -> 'ketchup'], 0.0002666311158512198, 0.010050251256281407, 2.284452565859601
['light cream' -> 'light mayo'], 0.0002666311158512198, 0.017094017094017096, 0.6285403050108933
['gums' -> 'light cream'], 0.0005332622317024396, 0.039603960396039604, 2.539053905390539
['light mayo' -> 'low fat yogurt'], 0.0018664178109585388, 0.06862745098039216, 0.8968197034911527
['ground beef' -> 'light mayo'], 0.0026663111585121984, 0.027137042062415198, 0.9978183946577275
['low fat yogurt' -> 'magazines'], 0.0006665777896280496, 0.008710801393728223, 0.7968258689555537
['green tea' -> 'low fat yogurt'], 0.007598986801759766, 0.05751765893037336, 0.7516375603427362
['green grapes' -> 'magazines'], 0.0002666311158512198, 0.029411764705882353, 2.6904591104734576
['mayonnaise' -> 'meatballs'], 0.0002666311158512198, 0.043478260869565216, 2.0772639158127943
['grated cheese' -> 'mayonnaise'], 0.0002666311158512198, 0.005089058524173028, 0.8298484345613453
['melons' -> 'milk'], 0.0022663644847353685, 0.18888888888888888, 1.4576703246456333
['frozen vegetables' -> 'melons'], 0.0018664178109585388, 0.019580419580419582, 1.6319191919191922
['milk' -> 'mineral water'], 0.04799360085321957, 0.37037037037037035, 1.5537741320739082
['frozen smoothie' -> 'milk'], 0.014264764698040262, 0.22526315789473683, 1.7383734026424085
['mineral water' -> 'mint'], 0.005865884548726837, 0.024608501118568233, 1.4090715029800025
['fromage blanc' -> 'mineral water'], 0.004532728969470737, 0.3333333333333333, 1.3983967188665174
['fresh tuna' -> 'mint'], 0.0006665777896280496, 0.029940119760479042, 1.7143575444530785
['muffins' -> 'mushroom cream sauce'], 0.0006665777896280496, 0.027624309392265192, 1.4490205926670015
['french wine' -> 'muffins'], 0.0002666311158512198, 0.011834319526627219, 0.4904377390565236
['mushroom cream sauce' -> 'nonfat milk'], 0.0002666311158512198, 0.013986013986013986, 1.3449883449883449
['french fries' -> 'mushroom cream sauce'], 0.004666044527396347, 0.027301092043681748, 1.4320663735640335
['oil' -> 'olive oil'], 0.0027996267164378083, 0.12138728323699421, 1.8431700638880437
['escalope' -> 'oil'], 0.0023996800426609784, 0.030252100840336135, 1.3116821294991985
['olive oil' -> 'pancakes'], 0.010798560191974404, 0.16396761133603238, 1.7249944637189045
['energy drink' -> 'olive oil'], 0.0013331555792560992, 0.05, 0.7592105263157896
['pancakes' -> 'parmesan cheese'], 0.0026663111585121984, 0.028050490883590462, 1.4121257189114902
['energy bar' -> 'pancakes'], 0.0026663111585121984, 0.09852216748768473, 1.0364863651123748
['parmesan cheese' -> 'pasta'], 0.0002666311158512198, 0.013422818791946308, 0.8532590149016038
['eggs' -> 'parmesan cheese'], 0.004532728969470737, 0.025222551928783383, 1.269760818911437
['pasta' -> 'pepper'], 0.0006665777896280496, 0.0423728813559322, 1.5971808193509922
['pepper' -> 'pet food'], 0.0003999466737768298, 0.01507537688442211, 2.307763306327556
['dessert wine' -> 'pepper'], 0.0003999466737768298, 0.09090909090909091, 3.4266788487894013
['cottage cheese' -> 'pet food'], 0.0002666311158512198, 0.008368200836820083, 1.2810178464691315
['protein bar' -> 'red wine'], 0.0009332089054792694, 0.050359712230215826, 1.7902758362030755
['cooking oil' -> 'protein bar'], 0.0021330489268097585, 0.04177545691906005, 2.254371959351579
['red wine' -> 'rice'], 0.0025329956005865884, 0.09004739336492891, 4.790393600215118
['cookies' -> 'red wine'], 0.0017331022530329288, 0.02155887230514096, 0.7664128017102481
['rice' -> 'salad'], 0.0002666311158512198, 0.014184397163120567, 2.8755990032585776
['clothes accessories' -> 'rice'], 0.0007998933475536596, 0.09523809523809523, 5.066531577169874
['salad' -> 'salmon'], 0.0003999466737768298, 0.08108108108108109, 1.9065491824112515
['salmon' -> 'salt'], 0.0005332622317024396, 0.012539184952978056, 1.363136613511426
['chutney' -> 'salmon'], 0.0005332622317024396, 0.12903225806451613, 3.034078268783497
['chocolate bread' -> 'salt'], 0.0002666311158512198, 0.0625, 6.794384057971015
['chocolate' -> 'sandwich'], 0.0009332089054792694, 0.005695687550854353, 1.2565691858517207
['shampoo' -> 'shrimp'], 0.0005332622317024396, 0.10810810810810811, 1.5129084308188785
['chicken' -> 'shampoo'], 0.0002666311158512198, 0.0044444444444444444, 0.901021021021021
['shrimp' -> 'soda'], 0.0005332622317024396, 0.007462686567164179, 1.1910130200063511
['champagne' -> 'shrimp'], 0.0025329956005865884, 0.05413105413105413, 0.7575317855168601
['soda' -> 'soup'], 0.0005332622317024396, 0.0851063829787234, 1.6843878066580587
['soup' -> 'spaghetti'], 0.014264764698040262, 0.28232189973614774, 1.621513453231887
['cauliflower' -> 'soup'], 0.0003999466737768298, 0.08333333333333333, 1.649296394019349
['spaghetti' -> 'sparkling water'], 0.0007998933475536596, 0.004594180704441042, 0.733211690723665
['carrots' -> 'spaghetti'], 0.004666044527396347, 0.30434782608695654, 1.7480191757107666
['sparkling water' -> 'spinach'], 0.0002666311158512198, 0.0425531914893617, 6.02248093135287
['cake' -> 'spinach'], 0.0007998933475536596, 0.009868421052631578, 1.3966608738828201
['strawberries' -> 'strong cheese'], 0.0003999466737768298, 0.01875, 2.42489224137931
['butter' -> 'strawberries'], 0.0002666311158512198, 0.008849557522123894, 0.4148783185840708
['strong cheese' -> 'tomato juice'], 0.0005332622317024396, 0.06896551724137931, 2.2689050211736235
['burgers' -> 'strong cheese'], 0.0009332089054792694, 0.010703363914373088, 1.3842402193398713
['tomato juice' -> 'tomato sauce'], 0.0007998933475536596, 0.02631578947368421, 1.862214498510427
['tomato sauce' -> 'tomatoes'], 0.001599786695107319, 0.11320754716981132, 1.6553017764537128
['tomatoes' -> 'toothpaste'], 0.0009332089054792694, 0.01364522417153996, 1.6779151887003483
['brownies' -> 'tomatoes'], 0.0029329422743634183, 0.08695652173913043, 1.2714636833629969
['toothpaste' -> 'turkey'], 0.0003999466737768298, 0.04918032786885246, 0.7865706595826488
['turkey' -> 'vegetables mix'], 0.0021330489268097585, 0.03411513859275053, 1.3258945833379365
['blueberries' -> 'turkey'], 0.0009332089054792694, 0.10144927536231885, 1.6225394765303918
['black tea' -> 'vegetables mix'], 0.0007998933475536596, 0.056074766355140186, 2.1793617742482208
['barbecue sauce' -> 'white wine'], 0.0003999466737768298, 0.037037037037037035, 2.240442054958184
['whole wheat pasta' -> 'whole wheat rice'], 0.001999733368884149, 0.06787330316742081, 1.1597212917057482
['babies food' -> 'whole wheat pasta'], 0.0002666311158512198, 0.058823529411764705, 1.9965397923875432
['whole wheat rice' -> 'yams'], 0.0011998400213304892, 0.02050113895216401, 1.7881284102346773
['avocado' -> 'whole wheat rice'], 0.0038661511798426876, 0.116, 1.9820410022779045
['yogurt cake' -> 'zucchini'], 0.0002666311158512198, 0.00975609756097561, 1.0307110958433527

