rule, support, confidence, lift
['green tea' -> 'ground beef'], 0.014798026929742702, 0.11200807265388496, 1.1399898954908971
['magazines' -> 'green tea'], 0.0029329422743634183, 0.2682926829268293, 2.030740075311954
['ground beef' -> 'gums'], 0.0014664711371817091, 0.014925373134328358, 1.1084675631742278
['low fat yogurt' -> 'ground beef'], 0.009598720170643914, 0.1254355400696864, 1.2766512700986672
['gums' -> 'ham'], 0.0003999466737768298, 0.0297029702970297, 1.1196079406935668
['light mayo' -> 'gums'], 0.0005332622317024396, 0.0196078431372549, 1.4562220927975151
['light cream' -> 'ham'], 0.0011998400213304892, 0.07692307692307693, 2.899497487437186
['herb & pepper' -> 'honey'], 0.003199573390214638, 0.0646900269541779, 1.3630334050092372
['hot dogs' -> 'herb & pepper'], 0.0018664178109585388, 0.05761316872427984, 1.1648419908377978
['honey' -> 'hot dogs'], 0.0017331022530329288, 0.03651685393258427, 1.1272136681000602
['honey' -> 'honey'], 0.04666044527396347, 0.9831460674157303, 20.71510857214998
['hot dogs' -> 'ketchup'], 0.0005332622317024396, 0.01646090534979424, 3.741613667539594
['herb & pepper' -> 'hot dogs'], 0.0018664178109585388, 0.03773584905660377, 1.164841990837798
['light cream' -> 'light mayo'], 0.0002666311158512198, 0.017094017094017096, 0.6285403050108933
['ham' -> 'light cream'], 0.0011998400213304892, 0.04522613065326633, 2.899497487437186
['light mayo' -> 'low fat yogurt'], 0.0018664178109585388, 0.06862745098039216, 0.8968197034911527
['gums' -> 'light mayo'], 0.0005332622317024396, 0.039603960396039604, 1.4562220927975151
['low fat yogurt' -> 'magazines'], 0.0006665777896280496, 0.008710801393728223, 0.7968258689555537
['ground beef' -> 'low fat yogurt'], 0.009598720170643914, 0.09769335142469471, 1.2766512700986674
['green tea' -> 'magazines'], 0.0029329422743634183, 0.022199798183652877, 2.030740075311954
['mayonnaise' -> 'meatballs'], 0.0002666311158512198, 0.043478260869565216, 2.0772639158127943
['grated cheese' -> 'meatballs'], 0.0010665244634048793, 0.020356234096692113, 0.9725612226706214
['melons' -> 'milk'], 0.0022663644847353685, 0.18888888888888888, 1.4576703246456333
['milk' -> 'mineral water'], 0.04799360085321957, 0.37037037037037035, 1.5537741320739082
['frozen vegetables' -> 'milk'], 0.023596853752832957, 0.24755244755244754, 1.910381593714927
['mineral water' -> 'mint'], 0.005865884548726837, 0.024608501118568233, 1.4090715029800025
['frozen smoothie' -> 'mineral water'], 0.020263964804692707, 0.32, 1.342460850111857
['muffins' -> 'mushroom cream sauce'], 0.0006665777896280496, 0.027624309392265192, 1.4490205926670015
['fresh bread' -> 'muffins'], 0.0011998400213304892, 0.02786377708978328, 1.154730342267759
['mushroom cream sauce' -> 'nonfat milk'], 0.0002666311158512198, 0.013986013986013986, 1.3449883449883449
['french fries' -> 'nonfat milk'], 0.0007998933475536596, 0.0046801872074883, 0.4500780031201248
['oil' -> 'olive oil'], 0.0027996267164378083, 0.12138728323699421, 1.8431700638880437
['extra dark chocolate' -> 'oil'], 0.0007998933475536596, 0.06666666666666667, 2.890558766859345
['olive oil' -> 'pancakes'], 0.010798560191974404, 0.16396761133603238, 1.7249944637189045
['escalope' -> 'olive oil'], 0.0023996800426609784, 0.030252100840336135, 0.45935426802299867
['pancakes' -> 'parmesan cheese'], 0.0026663111585121984, 0.028050490883590462, 1.4121257189114902
['energy drink' -> 'pancakes'], 0.0037328356219170776, 0.14, 1.4728471248246846
['parmesan cheese' -> 'pasta'], 0.0002666311158512198, 0.013422818791946308, 0.8532590149016038
['energy bar' -> 'parmesan cheese'], 0.0006665777896280496, 0.024630541871921183, 1.2399576817535622
['pasta' -> 'pepper'], 0.0006665777896280496, 0.0423728813559322, 1.5971808193509922
['eggs' -> 'pasta'], 0.0027996267164378083, 0.015578635014836795, 0.9902995020872102
['pepper' -> 'pet food'], 0.0003999466737768298, 0.01507537688442211, 2.307763306327556
['eggplant' -> 'pepper'], 0.0006665777896280496, 0.050505050505050504, 1.9037104715496673
['cottage cheese' -> 'pickles'], 0.0003999466737768298, 0.012552301255230125, 2.092329149232915
['protein bar' -> 'red wine'], 0.0009332089054792694, 0.050359712230215826, 1.7902758362030755
['red wine' -> 'rice'], 0.0025329956005865884, 0.09004739336492891, 4.790393600215118
['cooking oil' -> 'red wine'], 0.0022663644847353685, 0.044386422976501305, 1.5779268187049114
['rice' -> 'salad'], 0.0002666311158512198, 0.014184397163120567, 2.8755990032585776
['cookies' -> 'rice'], 0.0011998400213304892, 0.014925373134328358, 0.7940086800042341
['salad' -> 'salmon'], 0.0003999466737768298, 0.08108108108108109, 1.9065491824112515
['salmon' -> 'salt'], 0.0005332622317024396, 0.012539184952978056, 1.363136613511426
['cider' -> 'salmon'], 0.0003999466737768298, 0.0379746835443038, 0.8929407563191937
['chocolate' -> 'shallot'], 0.0013331555792560992, 0.008136696501220505, 1.0522993182009484
['shampoo' -> 'shrimp'], 0.0005332622317024396, 0.10810810810810811, 1.5129084308188785
['shrimp' -> 'soda'], 0.0005332622317024396, 0.007462686567164179, 1.1910130200063511
['chicken' -> 'shrimp'], 0.006265831222503666, 0.10444444444444445, 1.4616376451077944
['soda' -> 'soup'], 0.0005332622317024396, 0.0851063829787234, 1.6843878066580587
['champagne' -> 'soda'], 0.0002666311158512198, 0.005698005698005698, 0.909377462568952
['soup' -> 'spaghetti'], 0.014264764698040262, 0.28232189973614774, 1.621513453231887
['cereals' -> 'soup'], 0.0023996800426609784, 0.09326424870466321, 1.8458446689542976
['spaghetti' -> 'sparkling water'], 0.0007998933475536596, 0.004594180704441042, 0.733211690723665
['cauliflower' -> 'spaghetti'], 0.0014664711371817091, 0.3055555555555556, 1.7549557597413648
['sparkling water' -> 'spinach'], 0.0002666311158512198, 0.0425531914893617, 6.02248093135287
['strawberries' -> 'strong cheese'], 0.0003999466737768298, 0.01875, 2.42489224137931
['cake' -> 'strawberries'], 0.0018664178109585388, 0.023026315789473683, 1.079502467105263
['butter' -> 'strong cheese'], 0.0003999466737768298, 0.01327433628318584, 1.7167378700030516
['tea' -> 'tomato juice'], 0.0003999466737768298, 0.10344827586206896, 3.4033575317604354
['burgers' -> 'tea'], 0.0002666311158512198, 0.0030581039755351682, 0.790994411051355
['tomato juice' -> 'tomato sauce'], 0.0007998933475536596, 0.02631578947368421, 1.862214498510427
['tomato sauce' -> 'tomatoes'], 0.001599786695107319, 0.11320754716981132, 1.6553017764537128
['tomatoes' -> 'toothpaste'], 0.0009332089054792694, 0.01364522417153996, 1.6779151887003483
['brownies' -> 'tomatoes'], 0.0029329422743634183, 0.08695652173913043, 1.2714636833629969
['toothpaste' -> 'turkey'], 0.0003999466737768298, 0.04918032786885246, 0.7865706595826488
['turkey' -> 'vegetables mix'], 0.0021330489268097585, 0.03411513859275053, 1.3258945833379365
['blueberries' -> 'turkey'], 0.0009332089054792694, 0.10144927536231885, 1.6225394765303918
['black tea' -> 'vegetables mix'], 0.0007998933475536596, 0.056074766355140186, 2.1793617742482208
['barbecue sauce' -> 'white wine'], 0.0003999466737768298, 0.037037037037037035, 2.240442054958184
['whole wheat pasta' -> 'whole wheat rice'], 0.001999733368884149, 0.06787330316742081, 1.1597212917057482
['babies food' -> 'whole wheat pasta'], 0.0002666311158512198, 0.058823529411764705, 1.9965397923875432
['whole wheat rice' -> 'yams'], 0.0011998400213304892, 0.02050113895216401, 1.7881284102346773
['avocado' -> 'whole wheat rice'], 0.0038661511798426876, 0.116, 1.9820410022779045
['yogurt cake' -> 'zucchini'], 0.0002666311158512198, 0.00975609756097561, 1.0307110958433527

